CustomerID,Recency_x,Frequency,Monetary,Cluster_KMeans,Cluster_GMM,Cluster_HDBSCAN,CLV,Recency_y,Churned
12976.0,212,1,738.6,1,1,4,738.6,212,1
12977.0,156,1,39.239999999999995,1,1,1,39.239999999999995,156,1
12980.0,158,9,7374.900000000001,0,3,-1,7374.900000000001,158,1
12981.0,30,2,372.22,0,1,13,372.21999999999997,30,0
12982.0,243,1,390.54,1,1,10,390.54,243,1
12984.0,19,1,97.5,0,1,19,97.5,19,0
12985.0,1,2,1239.38,0,0,12,1239.38,1,0
12987.0,74,2,558.7,0,1,13,558.7,74,0
12988.0,292,1,535.32,1,1,3,535.32,292,1
12989.0,3,15,6924.11,3,3,27,6924.11,3,0
12990.0,31,3,409.5,0,0,20,409.5,31,0
12991.0,23,2,503.76,0,1,13,503.76,23,0
12993.0,23,4,414.76,0,0,22,414.76,23,0
12994.0,4,3,974.42,0,0,20,974.42,4,0
12995.0,85,1,211.32,0,1,1,211.32,85,0
12997.0,22,4,1226.89,0,0,22,1226.89,22,0
12999.0,196,3,455.88,1,1,21,455.88,196,1
13000.0,107,3,534.85,0,1,21,534.85,107,1
13001.0,4,13,9818.82,3,3,27,9818.82,4,0
13002.0,318,1,120.95,1,1,3,120.94999999999999,318,1
13003.0,106,3,149.05,0,0,21,149.05,106,1
13004.0,12,18,5655.91,3,3,27,5655.91,12,0
13005.0,174,2,513.7,1,1,8,513.7,174,1
13006.0,56,1,81.57,0,1,1,81.57,56,0
13008.0,323,1,229.46999999999997,1,1,3,229.46999999999997,323,1
13011.0,372,1,50.55,1,1,0,50.550000000000004,372,1
13012.0,9,8,1661.84,0,0,17,1661.8400000000001,9,0
13013.0,1,13,4810.9400000000005,0,3,27,4810.9400000000005,1,0
13014.0,11,10,3466.2799999999997,0,0,27,3466.2799999999997,11,0
13015.0,53,5,3346.28,0,0,21,3346.28,53,0
13016.0,73,3,789.89,0,0,20,789.89,73,0
13017.0,7,1,204.0,0,1,18,204.0,7,0
13018.0,16,28,7277.7,3,2,27,7277.7,16,0
13021.0,4,9,2616.38,0,0,25,2616.38,4,0
13023.0,64,2,689.9,0,1,13,689.9,64,0
13026.0,1,5,975.36,0,0,6,975.36,1,0
13027.0,114,6,6912.0,0,3,21,6912.0,114,1
13028.0,23,2,661.3199999999999,0,1,13,661.3199999999999,23,0
13029.0,31,3,1247.5,0,0,20,1247.5,31,0
13030.0,11,2,799.48,0,1,12,799.48,11,0
13032.0,52,2,1010.18,0,0,13,1010.1800000000001,52,0
13033.0,357,1,190.55,1,1,0,190.55,357,1
13034.0,55,2,642.77,0,1,13,642.77,55,0
13035.0,74,2,921.88,0,0,13,921.88,74,0
13037.0,138,3,881.07,0,1,21,881.07,138,1
13038.0,80,3,908.46,0,0,20,908.46,80,0
13040.0,9,2,676.99,0,1,12,676.99,9,0
13043.0,273,1,516.42,1,1,5,516.42,273,1
13044.0,291,1,560.47,1,1,3,560.47,291,1
13045.0,99,1,305.28,0,1,1,305.28,99,1
13046.0,31,2,629.31,0,1,13,629.31,31,0
13047.0,32,10,3237.54,0,0,27,3237.54,32,0
13048.0,14,4,1835.91,0,0,22,1835.91,14,0
13049.0,64,2,656.6800000000001,0,1,13,656.6800000000001,64,0
13050.0,15,17,5836.86,3,3,27,5836.86,15,0
13052.0,212,1,348.15000000000003,1,1,4,348.15000000000003,212,1
13055.0,78,3,1214.41,0,0,20,1214.41,78,0
13058.0,25,3,271.40000000000003,0,0,20,271.40000000000003,25,0
13059.0,250,1,183.4,1,1,9,183.4,250,1
13060.0,254,1,307.53000000000003,1,1,14,307.53000000000003,254,1
13061.0,72,1,248.61,0,1,1,248.61,72,0
13062.0,191,1,346.98,1,1,4,346.98,191,1
13064.0,13,4,1119.49,0,0,22,1119.49,13,0
13065.0,373,1,205.86,1,1,0,205.86,373,1
13066.0,24,2,470.8,0,1,13,470.8,24,0
13067.0,82,1,115.46,0,1,1,115.46000000000001,82,0
13068.0,10,2,344.0,0,1,12,344.0,10,0
13069.0,1,24,4436.12,3,3,27,4436.12,1,0
13070.0,192,1,228.8,1,1,4,228.8,192,1
13072.0,267,1,177.15,1,1,15,177.15,267,1
13075.0,130,1,919.61,0,1,1,919.61,130,1
13077.0,1,4,729.27,0,0,22,729.27,1,0
13078.0,3,26,12627.94,3,2,27,12627.94,3,0
13079.0,4,5,220.1,0,0,6,220.10000000000002,4,0
13080.0,179,1,58.08,1,1,4,58.08,179,1
13081.0,12,11,28337.38,3,2,-1,28337.38,12,0
13082.0,126,9,3613.63,0,3,-1,3613.63,126,1
13083.0,4,2,303.75,0,1,12,303.75,4,0
13085.0,158,2,416.08,1,1,8,416.08,158,1
13089.0,3,97,58825.83,2,2,27,58825.83,3,0
13090.0,9,14,8910.82,3,3,27,8910.82,9,0
13091.0,28,1,345.82,0,1,16,345.82,28,0
13092.0,71,5,477.83,0,0,22,477.83,71,0
13093.0,276,8,7832.47,1,3,2,7832.47,276,1
13094.0,21,12,1927.32,0,3,27,1927.3200000000002,21,0
13095.0,71,1,74.39999999999999,0,1,1,74.39999999999999,71,0
13097.0,33,10,6010.42,0,3,27,6010.42,33,0
13098.0,1,28,28882.44,3,2,27,28882.44,1,0
13099.0,99,1,207.36,0,1,1,207.36,99,1
13101.0,234,1,101.19,1,1,10,101.19,234,1
13102.0,1,24,6424.09,3,3,27,6424.09,1,0
13103.0,40,1,243.94,0,1,16,243.94,40,0
13104.0,3,6,1098.48,0,0,23,1098.48,3,0
13106.0,133,1,76.5,0,1,1,76.5,133,1
13107.0,44,4,1531.62,0,0,22,1531.6200000000001,44,0
13108.0,373,1,350.06,1,1,0,350.06,373,1
13109.0,60,2,786.54,0,1,13,786.54,60,0
13110.0,31,7,1488.67,0,0,24,1488.67,31,0
13113.0,1,24,12245.96,3,3,27,12245.960000000001,1,0
13115.0,12,4,2294.78,0,0,22,2294.78,12,0
13116.0,138,1,501.14,0,1,1,501.14,138,1
13117.0,22,8,984.91,0,0,17,984.91,22,0
13118.0,20,5,1197.81,0,0,6,1197.81,20,0
13120.0,239,1,30.6,1,1,10,30.6,239,1
13121.0,269,1,283.73,1,1,15,283.73,269,1
13122.0,94,2,922.39,0,1,13,922.39,94,1
13124.0,90,3,3866.33,0,3,-1,3866.33,90,0
13126.0,5,8,2099.64,0,0,17,2099.64,5,0
13127.0,78,1,259.17,0,1,1,259.17,78,0
13130.0,94,1,64.0,0,1,1,64.0,94,1
13131.0,23,3,1073.3,0,0,20,1073.3,23,0
13132.0,262,1,77.3,1,1,15,77.3,262,1
13133.0,274,2,109.8,1,1,2,109.8,274,1
13134.0,86,4,1793.58,0,0,22,1793.58,86,0
13135.0,197,1,3096.0,1,3,2,3096.0,197,1
13136.0,56,5,2607.61,0,0,21,2607.61,56,0
13137.0,11,8,3650.41,0,0,17,3650.41,11,0
13138.0,22,6,962.39,0,0,23,962.39,22,0
13139.0,16,7,5064.94,0,3,26,5064.94,16,0
13140.0,108,3,423.72,0,1,21,423.72,108,1
13141.0,85,5,2388.75,0,0,21,2388.75,85,0
13142.0,19,1,307.09000000000003,0,1,19,307.09000000000003,19,0
13144.0,333,1,110.95,1,1,2,110.95,333,1
13145.0,40,4,618.52,0,0,22,618.52,40,0
13146.0,26,1,228.91,0,1,19,228.91,26,0
13147.0,10,4,712.8,0,0,22,712.8,10,0
13148.0,29,12,3707.12,0,0,27,3707.12,29,0
13149.0,14,4,1676.06,0,0,22,1676.06,14,0
13151.0,296,1,1257.87,1,3,3,1257.8700000000001,296,1
13153.0,6,1,486.22,0,1,11,486.22,6,0
13155.0,33,4,971.76,0,0,22,971.76,33,0
13157.0,49,4,1741.22,0,0,22,1741.22,49,0
13158.0,95,4,1201.06,0,0,-1,1201.06,95,1
13159.0,9,4,1437.85,0,0,22,1437.85,9,0
13160.0,22,1,91.8,0,1,19,91.8,22,0
13161.0,313,1,112.75,1,1,3,112.75,313,1
13162.0,122,4,1688.29,0,0,21,1688.29,122,1
13165.0,46,2,1021.48,0,0,13,1021.48,46,0
13166.0,283,1,417.2,1,1,3,417.2,283,1
13167.0,19,4,791.33,0,0,22,791.33,19,0
13168.0,36,4,1319.19,0,0,22,1319.19,36,0
13169.0,64,2,712.88,0,1,13,712.88,64,0
13170.0,27,1,116.01,0,1,19,116.00999999999999,27,0
13171.0,22,3,468.41,0,0,20,468.41,22,0
13173.0,4,2,353.65000000000003,0,1,12,353.65000000000003,4,0
13174.0,16,3,2817.03,0,0,20,2817.03,16,0
13176.0,46,1,492.84,0,1,7,492.84,46,0
13177.0,65,1,282.45,0,1,1,282.45,65,0
13178.0,26,11,5725.47,0,3,27,5725.47,26,0
13182.0,45,1,121.18,0,1,7,121.18,45,0
13183.0,8,9,3957.78,0,0,25,3957.78,8,0
13184.0,15,10,1701.29,0,0,27,1701.29,15,0
13185.0,268,1,71.4,1,1,15,71.4,268,1
13186.0,40,3,1575.89,0,0,20,1575.89,40,0
13187.0,337,1,236.02,1,1,2,236.02,337,1
13188.0,11,1,114.6,0,1,18,114.6,11,0
13189.0,19,2,260.68,0,1,13,260.68,19,0
13192.0,95,2,911.94,0,1,13,911.94,95,1
13193.0,61,1,117.88,0,1,1,117.88,61,0
13194.0,136,1,60.7,0,1,1,60.7,136,1
13196.0,11,4,1797.78,0,0,22,1797.78,11,0
13198.0,10,6,3401.24,0,0,23,3401.2400000000002,10,0
13199.0,4,38,9817.12,3,2,27,9817.12,4,0
13200.0,19,4,870.09,0,0,22,870.09,19,0
13203.0,10,4,869.46,0,0,22,869.46,10,0
13207.0,15,2,250.26,0,1,13,250.26000000000002,15,0
13208.0,59,6,1223.9,0,0,21,1223.9,59,0
13209.0,30,8,5891.61,0,3,26,5891.61,30,0
13210.0,94,1,353.48,0,1,1,353.48,94,1
13211.0,10,3,1197.42,0,0,20,1197.42,10,0
13212.0,20,3,788.08,0,0,20,788.08,20,0
13213.0,57,5,1520.58,0,0,21,1520.58,57,0
13216.0,268,1,333.74,1,1,15,333.74,268,1
13217.0,122,3,533.98,0,1,21,533.98,122,1
13218.0,127,1,62.63999999999999,0,1,1,62.63999999999999,127,1
13220.0,78,4,819.2900000000001,0,0,22,819.2900000000001,78,0
13221.0,240,2,847.41,1,1,2,847.41,240,1
13223.0,200,2,163.2,1,1,2,163.2,200,1
13224.0,60,2,2155.95,0,0,13,2155.95,60,0
13225.0,3,7,6463.84,0,3,26,6463.84,3,0
13226.0,273,1,108.21,1,1,5,108.21000000000001,273,1
13227.0,202,1,257.7,1,1,4,257.7,202,1
13228.0,81,1,358.0,0,1,1,358.0,81,0
13229.0,226,1,160.95,1,1,4,160.95,226,1
13230.0,4,14,2806.97,0,3,27,2806.97,4,0
13232.0,13,7,1357.6,0,0,24,1357.6,13,0
13233.0,74,2,605.12,0,1,13,605.12,74,0
13235.0,212,1,1031.07,1,1,4,1031.07,212,1
13236.0,25,2,744.85,0,1,13,744.85,25,0
13238.0,17,4,700.73,0,0,22,700.73,17,0
13239.0,262,1,329.56,1,1,15,329.56,262,1
13240.0,96,4,663.65,0,0,-1,663.65,96,1
13242.0,112,3,270.40000000000003,0,1,21,270.40000000000003,112,1
13243.0,203,1,600.07,1,1,4,600.07,203,1
13244.0,93,1,121.74,0,1,1,121.74000000000001,93,1
13245.0,51,1,430.5,0,1,1,430.5,51,0
13246.0,18,6,1987.3,0,0,23,1987.3,18,0
13247.0,18,4,501.12,0,0,22,501.12,18,0
13248.0,125,2,465.68,0,1,8,465.68,125,1
13249.0,92,3,711.41,0,1,20,711.41,92,1
13253.0,157,2,1030.4,1,1,8,1030.4,157,1
13255.0,9,2,399.51,0,1,12,399.51,9,0
13258.0,12,3,698.5799999999999,0,0,20,698.5799999999999,12,0
13259.0,62,1,292.32,0,1,1,292.32,62,0
13260.0,61,1,557.62,0,1,1,557.62,61,0
13261.0,269,2,944.1,1,1,2,944.1,269,1
13262.0,263,1,200.29,1,1,15,200.29,263,1
13263.0,1,35,7454.07,3,2,27,7454.07,1,0
13265.0,53,5,2107.66,0,0,21,2107.66,53,0
13266.0,11,12,3834.26,0,0,27,3834.2599999999998,11,0
13267.0,3,19,4521.49,3,3,27,4521.49,3,0
13268.0,18,11,3214.69,0,0,27,3214.69,18,0
13269.0,1,15,5346.2300000000005,3,3,27,5346.2300000000005,1,0
13270.0,366,1,590.0,1,1,0,590.0,366,1
13271.0,37,1,217.38,0,1,16,217.38,37,0
13272.0,31,2,276.56,0,1,13,276.56,31,0
13273.0,113,1,138.98,0,1,1,138.98,113,1
13276.0,64,2,590.9300000000001,0,1,13,590.9300000000001,64,0
13277.0,16,4,258.4,0,0,22,258.4,16,0
13278.0,41,1,542.73,0,1,16,542.73,41,0
13279.0,78,1,137.75,0,1,1,137.75,78,0
13280.0,122,3,814.86,0,1,21,814.86,122,1
13282.0,18,3,1132.14,0,0,20,1132.14,18,0
13283.0,60,2,93.66,0,1,13,93.66,60,0
13284.0,331,1,201.19,1,1,2,201.19,331,1
13285.0,23,4,2709.12,0,0,22,2709.12,23,0
13291.0,156,1,361.11,1,1,1,361.11,156,1
13292.0,39,2,578.9399999999999,0,1,13,578.9399999999999,39,0
13294.0,190,2,873.74,1,1,2,873.74,190,1
13295.0,360,1,201.2,1,1,0,201.20000000000002,360,1
13296.0,137,1,87.4,0,1,1,87.4,137,1
13297.0,8,4,2089.85,0,0,22,2089.85,8,0
13298.0,1,1,360.0,0,1,11,360.0,1,0
13299.0,268,1,142.5,1,1,15,142.5,268,1
13300.0,169,1,371.89,1,1,4,371.89,169,1
13301.0,104,4,618.09,0,0,21,618.09,104,1
13302.0,155,1,63.75,1,1,1,63.75,155,1
13304.0,351,1,300.42,1,1,0,300.42,351,1
13305.0,4,10,2000.86,0,0,27,2000.86,4,0
13307.0,120,1,15.0,0,1,1,15.0,120,1
13308.0,23,3,1385.51,0,0,20,1385.51,23,0
13309.0,7,5,1456.79,0,0,6,1456.79,7,0
13310.0,28,3,1132.03,0,0,20,1132.03,28,0
13311.0,4,2,598.57,0,1,12,598.57,4,0
13313.0,22,5,1555.3200000000002,0,0,6,1555.3200000000002,22,0
13314.0,2,3,775.94,0,0,20,775.94,2,0
13316.0,37,4,5977.73,0,3,22,5977.73,37,0
13317.0,66,6,2273.68,0,0,21,2273.68,66,0
13318.0,1,3,640.76,0,0,20,640.76,1,0
13319.0,5,26,10845.55,3,2,27,10845.550000000001,5,0
13320.0,78,4,1548.7,0,0,22,1548.7,78,0
13321.0,72,2,567.36,0,1,13,567.36,72,0
13322.0,17,1,199.48,0,1,19,199.48000000000002,17,0
13323.0,3,5,787.85,0,0,6,787.85,3,0
13324.0,36,10,7121.95,0,3,27,7121.95,36,0
13325.0,82,1,675.3,0,1,1,675.3,82,0
13327.0,39,8,3627.77,0,0,24,3627.77,39,0
13328.0,316,1,1308.48,1,3,3,1308.48,316,1
13329.0,32,2,789.0,0,1,13,789.0,32,0
13330.0,93,3,1140.93,0,0,20,1140.93,93,1
13332.0,14,1,350.9,0,1,19,350.9,14,0
13334.0,82,3,3536.82,0,3,-1,3536.82,82,0
13336.0,77,1,795.12,0,0,1,795.12,77,0
13338.0,158,1,487.02,1,1,1,487.02,158,1
13339.0,201,1,860.12,1,1,4,860.12,201,1
13340.0,45,7,10736.48,0,3,26,10736.48,45,0
13341.0,261,1,775.85,1,1,15,775.85,261,1
13343.0,178,1,353.43,1,1,4,353.43,178,1
13344.0,68,3,2543.72,0,0,-1,2543.72,68,0
13345.0,288,1,389.5,1,1,3,389.5,288,1
13347.0,70,1,341.35999999999996,0,1,1,341.35999999999996,70,0
13348.0,64,1,233.76,0,1,1,233.76000000000002,64,0
13349.0,11,1,247.32,0,1,18,247.32,11,0
13350.0,16,2,979.12,0,0,13,979.12,16,0
13351.0,66,1,373.94,0,1,1,373.94,66,0
13352.0,60,1,397.98,0,1,1,397.97999999999996,60,0
13354.0,71,1,743.53,0,0,1,743.53,71,0
13355.0,122,1,674.7,0,1,1,674.7,122,1
13356.0,80,1,768.24,0,0,1,768.24,80,0
13357.0,257,1,609.95,1,1,14,609.95,257,1
13358.0,269,1,439.03,1,1,15,439.03,269,1
13359.0,64,1,439.56,0,1,1,439.56,64,0
13362.0,9,4,3090.74,0,0,22,3090.7400000000002,9,0
13363.0,18,2,992.5,0,0,13,992.5,18,0
13364.0,71,1,134.96,0,1,1,134.96,71,0
13365.0,34,2,2225.37,0,0,13,2225.37,34,0
13366.0,50,1,56.16,0,1,1,56.16,50,0
13368.0,257,2,623.4,1,1,2,623.4,257,1
13369.0,366,1,308.28000000000003,1,1,0,308.28000000000003,366,1
13370.0,372,1,754.87,1,1,0,754.87,372,1
13372.0,90,1,378.64,0,1,1,378.64,90,0
13373.0,61,3,3312.25,0,0,-1,3312.25,61,0
13375.0,89,1,778.65,0,1,1,778.65,89,0
13376.0,99,3,1019.76,0,0,20,1019.76,99,1
13379.0,26,3,572.56,0,0,20,572.56,26,0
13381.0,32,6,3639.31,0,0,23,3639.31,32,0
13382.0,281,1,222.99,1,1,3,222.99,281,1
13384.0,31,7,4151.93,0,0,24,4151.93,31,0
13385.0,330,1,534.57,1,1,2,534.57,330,1
13388.0,131,2,677.1,0,1,8,677.1,131,1
13389.0,11,3,797.96,0,0,20,797.96,11,0
13390.0,75,1,544.08,0,1,1,544.08,75,0
13391.0,204,1,59.8,1,1,4,59.8,204,1
13394.0,2,8,2520.02,0,0,17,2520.02,2,0
13395.0,185,1,307.72,1,1,4,307.72,185,1
13396.0,29,2,1360.99,0,0,13,1360.99,29,0
13397.0,73,5,1544.13,0,0,21,1544.13,73,0
13398.0,192,1,457.34,1,1,4,457.34,192,1
13402.0,127,2,621.23,0,1,8,621.23,127,1
13403.0,18,1,75.0,0,1,19,75.0,18,0
13404.0,1,2,252.49,0,1,12,252.49,1,0
13405.0,74,3,572.451,0,0,20,572.451,74,0
13408.0,2,62,28117.04,3,2,27,28117.04,2,0
13410.0,24,5,1003.06,0,0,6,1003.06,24,0
13411.0,107,1,213.55,0,1,1,213.55,107,1
13414.0,134,3,1390.5,0,3,21,1390.5,134,1
13416.0,44,2,712.5,0,1,13,712.5,44,0
13417.0,5,2,640.83,0,1,12,640.83,5,0
13418.0,12,18,6127.43,3,3,27,6127.43,12,0
13419.0,64,1,221.06,0,1,1,221.06,64,0
13420.0,150,2,159.85,1,1,8,159.85,150,1
13421.0,40,2,1851.08,0,0,13,1851.08,40,0
13422.0,64,1,2626.3,0,0,1,2626.3,64,0
13425.0,108,3,1624.21,0,0,21,1624.21,108,1
13426.0,1,10,3641.32,0,0,27,3641.32,1,0
13427.0,19,3,582.6,0,0,20,582.6,19,0
13428.0,10,1,218.47,0,1,18,218.47,10,0
13429.0,11,4,1006.8,0,0,22,1006.8,11,0
13430.0,19,2,679.4499999999999,0,1,13,679.4499999999999,19,0
13431.0,67,2,1269.1,0,0,13,1269.1,67,0
13434.0,74,2,534.24,0,1,13,534.24,74,0
13435.0,5,7,3809.89,0,0,24,3809.89,5,0
13436.0,2,1,196.89,0,1,11,196.89,2,0
13437.0,14,7,3408.06,0,0,24,3408.06,14,0
13439.0,255,1,283.71,1,1,14,283.71,255,1
13441.0,92,1,296.64,0,1,1,296.64,92,1
13447.0,23,3,1129.14,0,0,20,1129.14,23,0
13448.0,17,6,3539.3700000000003,0,0,23,3539.3700000000003,17,0
13449.0,24,1,291.88,0,1,19,291.88,24,0
13450.0,27,6,2043.72,0,0,23,2043.72,27,0
13451.0,26,5,2976.15,0,0,6,2976.15,26,0
13452.0,259,2,590.0,1,1,2,590.0,259,1
13453.0,166,2,356.97999999999996,1,1,8,356.97999999999996,166,1
13455.0,25,2,1058.34,0,0,13,1058.34,25,0
13456.0,18,6,1766.72,0,0,23,1766.72,18,0
13458.0,7,14,9646.57,3,3,27,9646.57,7,0
13460.0,29,2,183.44,0,1,13,183.44,29,0
13461.0,39,3,1445.0,0,0,20,1445.0,39,0
13462.0,253,1,151.5,1,1,14,151.5,253,1
13464.0,58,1,674.68,0,1,1,674.68,58,0
13466.0,184,1,307.90000000000003,1,1,4,307.90000000000003,184,1
13467.0,11,2,1083.71,0,0,12,1083.71,11,0
13468.0,2,37,5704.97,3,2,27,5704.97,2,0
13470.0,99,2,165.0,0,1,13,165.0,99,1
13471.0,1,4,2531.58,0,0,22,2531.58,1,0
13473.0,61,2,422.64,0,1,13,422.64,61,0
13474.0,236,1,229.59,1,1,10,229.59,236,1
13475.0,191,4,1431.78,1,3,21,1431.78,191,1
13476.0,179,2,1238.47,1,3,8,1238.47,179,1
13477.0,38,6,1454.58,0,0,23,1454.58,38,0
13479.0,201,2,300.95,1,1,2,300.95,201,1
13481.0,46,5,1804.56,0,0,6,1804.56,46,0
13482.0,232,1,184.64,1,1,10,184.64,232,1
13483.0,66,1,140.34,0,1,1,140.34,66,0
13484.0,241,1,313.8,1,1,10,313.8,241,1
13485.0,233,1,454.24,1,1,10,454.24,233,1
13486.0,78,3,1122.41,0,0,20,1122.41,78,0
13487.0,58,3,575.4,0,0,20,575.4,58,0
13488.0,17,13,8968.31,3,3,27,8968.31,17,0
13489.0,105,4,449.52,0,0,21,449.52,105,1
13491.0,52,10,1215.82,0,3,24,1215.82,52,0
13492.0,136,3,1269.84,0,3,21,1269.84,136,1
13493.0,275,2,618.63,1,1,2,618.63,275,1
13494.0,312,1,316.26000000000005,1,1,3,316.26000000000005,312,1
13495.0,8,5,2044.87,0,0,6,2044.87,8,0
13496.0,11,2,653.33,0,1,12,653.33,11,0
13497.0,283,2,348.05,1,1,2,348.05,283,1
13499.0,18,5,1159.11,0,0,6,1159.1100000000001,18,0
13500.0,23,3,1166.77,0,0,20,1166.77,23,0
13501.0,288,1,1340.32,1,3,3,1340.32,288,1
13502.0,17,3,292.0,0,0,20,292.0,17,0
13503.0,71,1,216.85,0,1,1,216.85,71,0
13504.0,64,1,295.93,0,1,1,295.93,64,0
13505.0,73,4,4393.63,0,3,22,4393.63,73,0
13506.0,316,2,458.52,1,1,2,458.52,316,1
13507.0,3,4,2479.16,0,0,22,2479.16,3,0
13508.0,244,1,110.97,1,1,9,110.97,244,1
13509.0,9,7,979.72,0,0,24,979.72,9,0
13510.0,1,4,1791.56,0,0,22,1791.56,1,0
13512.0,261,1,251.21,1,1,15,251.21,261,1
13513.0,127,1,205.1,0,1,1,205.1,127,1
13514.0,74,1,152.20000000000002,0,1,1,152.20000000000002,74,0
13515.0,73,4,891.12,0,0,22,891.12,73,0
13516.0,21,3,1389.41,0,0,20,1389.41,21,0
13517.0,60,3,2128.42,0,0,20,2128.42,60,0
13518.0,86,1,659.4399999999999,0,1,1,659.4399999999999,86,0
13519.0,78,1,122.75,0,1,1,122.75,78,0
13520.0,59,6,3624.35,0,0,21,3624.35,59,0
13521.0,1,3,1093.65,0,0,20,1093.65,1,0
13522.0,30,1,125.8,0,1,16,125.80000000000001,30,0
13523.0,33,5,3964.88,0,0,22,3964.88,33,0
13524.0,41,5,680.1800000000001,0,0,6,680.1800000000001,41,0
13525.0,15,2,628.78,0,1,13,628.78,15,0
13527.0,34,7,2287.51,0,0,24,2287.51,34,0
13529.0,79,2,307.76,0,1,13,307.76,79,0
13531.0,205,2,483.8,1,1,2,483.8,205,1
13532.0,34,1,210.31,0,1,16,210.31,34,0
13533.0,183,3,270.79,1,1,21,270.79,183,1
13534.0,2,25,5870.08,3,3,27,5870.08,2,0
13536.0,1,7,3448.29,0,0,24,3448.29,1,0
13538.0,43,7,1280.85,0,0,24,1280.85,43,0
13539.0,86,3,631.34,0,1,20,631.34,86,0
13544.0,40,2,291.41,0,1,13,291.41,40,0
13546.0,12,3,626.99,0,0,20,626.99,12,0
13548.0,96,2,682.41,0,1,13,682.41,96,1
13549.0,26,7,918.2,0,0,24,918.2,26,0
13551.0,319,1,91.8,1,1,3,91.80000000000001,319,1
13552.0,66,12,3740.07,0,3,27,3740.07,66,0
13555.0,74,4,4149.28,0,3,22,4149.28,74,0
13557.0,28,2,584.0600000000001,0,1,13,584.0600000000001,28,0
13558.0,6,4,605.06,0,0,22,605.06,6,0
13560.0,7,1,174.37,0,1,18,174.37,7,0
13561.0,216,1,141.86,1,1,4,141.85999999999999,216,1
13562.0,82,3,1799.33,0,0,20,1799.33,82,0
13563.0,84,2,777.53,0,1,13,777.53,84,0
13564.0,144,3,1749.02,0,3,21,1749.02,144,1
13565.0,19,2,240.22,0,1,13,240.22,19,0
13566.0,41,2,874.71,0,0,13,874.71,41,0
13568.0,173,1,192.85,1,1,4,192.85,173,1
13569.0,17,2,373.75,0,1,13,373.75,17,0
13570.0,243,1,239.49,1,1,10,239.49,243,1
13571.0,13,12,2092.32,0,3,27,2092.32,13,0
13572.0,206,1,1384.25,1,3,4,1384.25,206,1
13573.0,50,2,294.4,0,1,13,294.4,50,0
13575.0,23,5,732.0699999999999,0,0,6,732.0699999999999,23,0
13576.0,10,18,6717.34,3,3,27,6717.34,10,0
13577.0,25,4,1687.6,0,0,22,1687.6000000000001,25,0
13579.0,15,2,467.04,0,1,13,467.04,15,0
13581.0,309,1,118.0,1,1,3,118.0,309,1
13583.0,156,1,781.03,1,1,1,781.03,156,1
13584.0,307,1,142.4,1,1,3,142.4,307,1
13587.0,64,1,712.4,0,0,1,712.4,64,0
13588.0,16,9,2478.95,0,0,25,2478.95,16,0
13589.0,15,2,379.65,0,1,13,379.65,15,0
13590.0,11,6,1981.92,0,0,23,1981.92,11,0
13591.0,65,3,1117.13,0,0,20,1117.13,65,0
13592.0,36,4,247.96,0,0,22,247.95999999999998,36,0
13593.0,108,5,2037.08,0,0,21,2037.0800000000002,108,1
13594.0,53,1,396.97,0,1,1,396.97,53,0
13596.0,6,2,697.04,0,1,12,697.04,6,0
13598.0,47,1,180.17,0,1,7,180.17000000000002,47,0
13599.0,1,21,5153.67,3,3,27,5153.67,1,0
13600.0,312,1,219.52,1,1,3,219.52,312,1
13601.0,45,2,693.32,0,1,13,693.32,45,0
13602.0,65,1,428.89,0,1,1,428.89,65,0
13603.0,26,1,164.34,0,1,19,164.34,26,0
13606.0,29,3,280.54,0,0,20,280.54,29,0
13607.0,40,1,678.01,0,0,16,678.01,40,0
13610.0,12,7,1131.88,0,0,24,1131.88,12,0
13611.0,89,3,1171.8,0,0,20,1171.8,89,0
13614.0,24,4,1610.46,0,0,22,1610.46,24,0
13615.0,319,1,417.69,1,1,3,417.69,319,1
13617.0,40,3,544.18,0,0,20,544.18,40,0
13618.0,174,1,177.34,1,1,4,177.34,174,1
13621.0,117,1,213.85,0,1,1,213.85,117,1
13623.0,31,5,747.78,0,0,6,747.78,31,0
13626.0,253,1,257.23,1,1,14,257.23,253,1
13627.0,59,5,1638.47,0,0,21,1638.47,59,0
13629.0,23,11,7792.36,0,3,27,7792.36,23,0
13630.0,5,7,2031.78,0,0,24,2031.78,5,0
13631.0,100,11,3070.42,0,3,-1,3070.42,100,1
13632.0,25,5,2121.27,0,0,6,2121.27,25,0
13634.0,33,5,1575.16,0,0,6,1575.16,33,0
13635.0,68,1,1071.03,0,0,1,1071.03,68,0
13636.0,37,5,949.12,0,0,6,949.12,37,0
13637.0,52,3,810.5,0,0,20,810.5,52,0
13638.0,16,1,122.64,0,1,19,122.64,16,0
13639.0,74,1,1033.34,0,0,1,1033.34,74,0
13642.0,216,1,354.8,1,1,4,354.8,216,1
13643.0,31,3,519.44,0,0,20,519.44,31,0
13644.0,16,4,2624.26,0,0,22,2624.26,16,0
13645.0,120,1,252.1,0,1,1,252.1,120,1
13647.0,10,4,1678.12,0,0,22,1678.1200000000001,10,0
13649.0,257,2,346.6,1,1,2,346.6,257,1
13650.0,17,6,1836.34,0,0,23,1836.3400000000001,17,0
13651.0,35,2,94.2,0,0,13,94.2,35,0
13652.0,46,3,1095.08,0,0,20,1095.08,46,0
